TimeStamp;Частота вращения РВД приведенная;0 - Bad, 1 - Good, 2 - Potential
12:11:07.757;9731.87;1
12:11:07.780;9731.56;1
12:11:07.803;9731.08;1
12:11:07.828;9731.38;1
12:11:07.851;9731.18;1
12:11:07.873;9731.18;1
12:11:07.895;9730.75;1
12:11:07.918;9731.85;1
12:11:07.941;9732.11;1
12:11:07.964;9730.59;1
12:11:07.988;9730.44;1
12:11:08.010;9730.96;1
12:11:08.033;9730.96;1
12:11:08.056;9730.96;1
12:11:08.083;9730.69;1
12:11:08.103;9730.69;1
12:11:08.126;9729.97;1
12:11:08.148;9730.65;1
12:11:08.171;9731.19;1
12:11:08.194;9730.94;1
12:11:08.217;9730.94;1
12:11:08.240;9730.88;1
12:11:08.264;9730.84;1
12:11:08.287;9730.32;1
12:11:08.309;9730.54;1
12:11:08.333;9730.16;1
12:11:08.356;9730.16;1
12:11:08.384;9730.18;1
12:11:08.402;9730.37;1
12:11:08.425;9730.39;1
12:11:08.449;9730.73;1
12:11:08.472;9730.27;1
12:11:08.494;9730.29;1
12:11:08.517;9729.91;1
12:11:08.541;9729.91;1
12:11:08.564;9730.19;1
12:11:08.587;9729.81;1
12:11:08.609;9730.6;1
12:11:08.633;9729.8;1
12:11:08.658;9730.76;1
12:11:08.679;9729.81;1
12:11:08.704;9730.14;1
12:11:08.725;9730.14;1
12:11:08.747;9730.16;1
12:11:08.772;9730.95;1
12:11:08.796;9729.95;1
12:11:08.817;9730.1;1
12:11:08.839;9730.26;1
12:11:08.864;9730.54;1
12:11:08.886;9730.54;1
12:11:08.909;9729.95;1
12:11:08.934;9730.89;1
12:11:08.956;9730.93;1
12:11:08.977;9730.88;1
12:11:09.002;9730.4;1
12:11:09.024;9730.38;1
12:11:09.047;9730.38;1
12:11:09.070;9731.71;1
12:11:09.093;9731.25;1
12:11:09.117;9730.26;1
12:11:09.139;9731.92;1
12:11:09.163;9730.32;1
12:11:09.184;9730.7;1
12:11:09.207;9730.11;1
12:11:09.232;9730.11;1
12:11:09.254;9729.92;1
12:11:09.276;9730.1;1
12:11:09.300;9730.39;1
12:11:09.324;9730.1;1
12:11:09.345;9730.46;1
12:11:09.369;9729.76;1
12:11:09.391;9729.55;1
12:11:09.414;9730.14;1
12:11:09.437;9730.08;1
12:11:09.460;9729.7;1
12:11:09.484;9729.47;1
12:11:09.506;9730.01;1
12:11:09.530;9729.88;1
12:11:09.552;9729.88;1
12:11:09.574;9729.81;1
12:11:09.597;9729.55;1
12:11:09.620;9729.58;1
12:11:09.644;9729.7;1
12:11:09.667;9730.03;1
12:11:09.689;9729.72;1
12:11:09.712;9729.72;1
12:11:09.735;9729.52;1
12:11:09.758;9729.26;1
12:11:09.781;9729.85;1
12:11:09.806;9729.49;1
12:11:09.828;9729.18;1
12:11:09.851;9729.18;1
12:11:09.873;9729.18;1
12:11:09.898;9728.8;1
12:11:09.922;9729.34;1
12:11:09.943;9729.2;1
12:11:09.967;9730.93;1
12:11:09.988;9727.72;1
12:11:10.011;9727.72;1
12:11:10.034;9727.65;1
12:11:10.057;9728.64;1
12:11:10.084;9729.17;1
12:11:10.103;9729.28;1
12:11:10.127;9729.28;1
12:11:10.151;9729.02;1
12:11:10.173;9729.02;1
12:11:10.195;9729.08;1
12:11:10.218;9728.44;1
12:11:10.241;9728.42;1
12:11:10.264;9728.4;1
12:11:10.287;9728.43;1
12:11:10.310;9727.89;1
12:11:10.336;9727.89;1
12:11:10.358;9728.36;1
12:11:10.383;9727.98;1
12:11:10.403;9728.42;1
12:11:10.425;9727.72;1
12:11:10.450;9728.38;1
12:11:10.473;9728.38;1
12:11:10.494;9727.9;1
12:11:10.517;9727.9;1
12:11:10.540;9728.9;1
12:11:10.563;9727.69;1
12:11:10.586;9727.69;1
12:11:10.609;9727.62;1
12:11:10.632;9727.62;1
12:11:10.655;9727.62;1
12:11:10.681;9728.08;1
12:11:10.704;9727.44;1
12:11:10.725;9727.74;1
12:11:10.749;9727.8;1
12:11:10.770;9727.73;1
12:11:10.794;9727.4;1
12:11:10.817;9727.22;1
12:11:10.839;9727.34;1
12:11:10.865;9727.34;1
12:11:10.886;9727.31;1
12:11:10.908;9727.1;1
12:11:10.934;9727.23;1
12:11:10.955;9727.44;1
12:11:10.979;9727.56;1
12:11:11.000;9727.2;1
12:11:11.023;9727.2;1
12:11:11.046;9727.06;1
12:11:11.069;9726.95;1
12:11:11.095;9727.03;1
12:11:11.115;9727.28;1
12:11:11.141;9727.21;1
12:11:11.162;9726.67;1
12:11:11.184;9726.94;1
12:11:11.208;9727.13;1
12:11:11.230;9727.13;1
12:11:11.256;9727.48;1
12:11:11.278;9726.77;1
12:11:11.300;9727.19;1
12:11:11.322;9726.98;1
12:11:11.347;9727.5;1
12:11:11.370;9726.47;1
12:11:11.393;9726.47;1
12:11:11.417;9727.55;1
12:11:11.439;9727.24;1
12:11:11.461;9727.46;1
12:11:11.483;9726.62;1
12:11:11.507;9727.36;1
12:11:11.531;9727.25;1
12:11:11.553;9727.25;1
12:11:11.575;9727.35;1
12:11:11.599;9726.55;1
12:11:11.623;9726.32;1
12:11:11.645;9727;1
12:11:11.669;9727;1
12:11:11.692;9727.48;1
12:11:11.713;9726.44;1
12:11:11.739;9726.59;1
12:11:11.761;9726.98;1
12:11:11.786;9726.64;1
12:11:11.806;9726.47;1
12:11:11.828;9726.47;1
12:11:11.851;9726.47;1
12:11:11.877;9726.17;1
12:11:11.900;9726.63;1
12:11:11.920;9726.75;1
12:11:11.946;9726.53;1
12:11:11.967;9726.94;1
12:11:11.989;9726.65;1
12:11:12.012;9726.65;1
12:11:12.036;9726.48;1
12:11:12.058;9726.6;1
12:11:12.083;9726.6;1
12:11:12.105;9726.66;1
12:11:12.128;9726.44;1
12:11:12.152;9726.94;1
12:11:12.175;9726.4;1
12:11:12.197;9726.63;1
12:11:12.221;9726.6;1
12:11:12.242;9726.6;1
12:11:12.265;9726.81;1
12:11:12.289;9726.93;1
12:11:12.311;9727.15;1
12:11:12.336;9727.15;1
12:11:12.358;9726.75;1
12:11:12.384;9726.75;1
12:11:12.406;9726.2;1
12:11:12.427;9726.58;1
12:11:12.449;9726.88;1
12:11:12.472;9726.7;1
12:11:12.496;9727.05;1
12:11:12.521;9726.57;1
12:11:12.541;9726.57;1
12:11:12.564;9726.3;1
12:11:12.589;9726.39;1
12:11:12.612;9726.51;1
12:11:12.633;9727.12;1
12:11:12.657;9726.44;1
12:11:12.683;9726.34;1
12:11:12.702;9726.35;1
12:11:12.726;9726.35;1
12:11:12.750;9726.78;1
12:11:12.771;9726.72;1
12:11:12.796;9726.56;1
12:11:12.820;9726.6;1
12:11:12.843;9727.09;1
12:11:12.865;9727.09;1
12:11:12.889;9726.68;1
12:11:12.909;9726.09;1
12:11:12.935;9725.91;1
12:11:12.956;9726.3;1
12:11:12.981;9726.71;1
12:11:13.003;9726;1
12:11:13.024;9726;1
12:11:13.048;9725.87;1
12:11:13.071;9726.34;1
12:11:13.095;9726.45;1
12:11:13.118;9725.91;1
12:11:13.141;9725.95;1
12:11:13.164;9725.95;1
12:11:13.186;9726.07;1
12:11:13.210;9725.98;1
12:11:13.231;9725.87;1
12:11:13.256;9725.83;1
12:11:13.280;9725.95;1
12:11:13.303;9726.48;1
12:11:13.326;9726.48;1
12:11:13.346;9727.44;1
12:11:13.370;9728.11;1
12:11:13.394;9724.91;1
12:11:13.415;9725.01;1
12:11:13.440;9725.95;1
12:11:13.462;9725.99;1
12:11:13.485;9725.99;1
12:11:13.508;9725.77;1
12:11:13.531;9725.32;1
12:11:13.555;9725.74;1
12:11:13.578;9726.14;1
12:11:13.600;9725.58;1
12:11:13.625;9726.15;1
12:11:13.645;9726.15;1
12:11:13.668;9725.09;1
12:11:13.691;9725.42;1
12:11:13.714;9726.14;1
12:11:13.738;9725.31;1
12:11:13.763;9725.63;1
12:11:13.786;9725.2;1
12:11:13.806;9725.2;1
12:11:13.831;9725.88;1
12:11:13.852;9725.57;1
12:11:13.878;9725.78;1
12:11:13.900;9725.53;1
12:11:13.922;9725.97;1
12:11:13.945;9725.67;1
12:11:13.968;9725.71;1
12:11:13.990;9725.71;1
12:11:14.015;9726.03;1
12:11:14.037;9725.88;1
12:11:14.059;9725.78;1
12:11:14.085;9725.69;1
12:11:14.105;9726.09;1
12:11:14.130;9726.21;1
12:11:14.152;9726.21;1
12:11:14.177;9726.18;1
12:11:14.200;9725.35;1
12:11:14.220;9726.47;1
12:11:14.246;9725.86;1
12:11:14.266;9725.25;1
12:11:14.289;9725.64;1
12:11:14.312;9725.26;1
12:11:14.335;9725.26;1
12:11:14.361;9725.91;1
12:11:14.382;9726.17;1
12:11:14.407;9725.8;1
12:11:14.427;9725.87;1
12:11:14.451;9725.32;1
12:11:14.475;9725.32;1
12:11:14.498;9725.28;1
12:11:14.522;9725.54;1
12:11:14.544;9725.32;1
12:11:14.566;9725.3;1
12:11:14.588;9725.54;1
12:11:14.611;9725.54;1
12:11:14.634;9725.94;1
12:11:14.660;9725.28;1
12:11:14.683;9725.1;1
12:11:14.703;9725.44;1
12:11:14.726;9726.14;1
12:11:14.749;9725.49;1
12:11:14.774;9725.79;1
12:11:14.795;9725.6;1
12:11:14.818;9725.6;1
12:11:14.841;9725.6;1
12:11:14.864;9725.35;1
12:11:14.887;9725.35;1
12:11:14.910;9725.6;1
12:11:14.933;9725.6;1
12:11:14.956;9726.15;1
12:11:14.982;9726.15;1
12:11:15.003;9726.15;1
12:11:15.025;9725.72;1
12:11:15.049;9726.15;1
12:11:15.071;9726.15;1
12:11:15.096;9726.15;1
12:11:15.118;9725.78;1
12:11:15.143;9725.64;1
12:11:15.165;9725.64;1
12:11:15.188;9726.28;1
12:11:15.210;9725.92;1
12:11:15.234;9726.08;1
12:11:15.258;9725.97;1
12:11:15.282;9726.39;1
12:11:15.305;9726.01;1
12:11:15.327;9726.01;1
12:11:15.348;9725.86;1
12:11:15.371;9725.59;1
12:11:15.395;9725.25;1
12:11:15.417;9727.01;1
12:11:15.440;9727.8;1
12:11:15.463;9727.8;1
12:11:15.486;9727.8;1
12:11:15.509;9724.71;1
12:11:15.532;9725.89;1
12:11:15.555;9726.18;1
12:11:15.578;9725.93;1
12:11:15.601;9725.93;1
12:11:15.624;9725.97;1
12:11:15.647;9725.68;1
12:11:15.671;9726.08;1
12:11:15.693;9726.27;1
12:11:15.716;9726.16;1
12:11:15.739;9726.16;1
12:11:15.765;9725.68;1
12:11:15.787;9726.01;1
12:11:15.809;9725.97;1
12:11:15.831;9725.74;1
12:11:15.855;9725.74;1
12:11:15.880;9725.51;1
12:11:15.900;9726.21;1
12:11:15.924;9726.11;1
12:11:15.947;9725.17;1
12:11:15.971;9726.16;1
12:11:15.992;9725.74;1
12:11:16.016;9725.74;1
12:11:16.039;9727.71;1
12:11:16.061;9725.88;1
12:11:16.084;9725.8;1
12:11:16.110;9725.63;1
12:11:16.130;9725.88;1
12:11:16.152;9726.14;1
12:11:16.175;9726.14;1
12:11:16.198;9725.19;1
12:11:16.223;9725.25;1
12:11:16.244;9725.29;1
12:11:16.267;9725.38;1
12:11:16.290;9725.43;1
12:11:16.314;9725.43;1
12:11:16.339;9725.48;1
12:11:16.360;9725.37;1
12:11:16.386;9726;1
12:11:16.406;9724.94;1
12:11:16.428;9724.99;1
12:11:16.452;9724.99;1
12:11:16.476;9725.33;1
12:11:16.497;9725.75;1
12:11:16.521;9725.25;1
12:11:16.546;9725.17;1
12:11:16.569;9725.16;1
12:11:16.590;9725.5;1
12:11:16.612;9725.62;1
12:11:16.635;9725.62;1
12:11:16.660;9725.06;1
12:11:16.683;9724.89;1
12:11:16.704;9724.89;1
12:11:16.729;9725.46;1
12:11:16.751;9725.27;1
12:11:16.775;9725.27;1
12:11:16.798;9724.93;1
12:11:16.821;9724.92;1
12:11:16.843;9725.52;1
12:11:16.866;9725.18;1
12:11:16.888;9724.72;1
12:11:16.912;9725.14;1
12:11:16.935;9725.14;1
12:11:16.958;9725.52;1
12:11:16.982;9724.98;1
12:11:17.005;9725.1;1
12:11:17.027;9724.79;1
12:11:17.050;9725.29;1
12:11:17.073;9725.29;1
12:11:17.098;9725.07;1
12:11:17.120;9725.75;1
12:11:17.143;9725.55;1
12:11:17.164;9726.02;1
12:11:17.190;9726.02;1
12:11:17.211;9726.15;1
12:11:17.234;9725.39;1
12:11:17.257;9725.71;1
12:11:17.281;9724.8;1
12:11:17.302;9725.43;1
12:11:17.325;9725.43;1
12:11:17.349;9726.04;1
12:11:17.371;9725.94;1
12:11:17.396;9725.72;1
12:11:17.418;9725.6;1
12:11:17.441;9725.83;1
12:11:17.463;9725.89;1
12:11:17.486;9725.89;1
12:11:17.509;9725.98;1
12:11:17.532;9726.07;1
12:11:17.555;9726.17;1
12:11:17.580;9726.17;1
12:11:17.601;9725.82;1
12:11:17.624;9726.23;1
12:11:17.647;9726.31;1
12:11:17.672;9726.27;1
12:11:17.693;9725.89;1
12:11:17.716;9725.89;1
12:11:17.739;9726.05;1
12:11:17.762;9726.84;1
12:11:17.786;9726.05;1
12:11:17.808;9725.72;1
12:11:17.831;9725.83;1
12:11:17.855;9725.83;1
12:11:17.879;9726.09;1
12:11:17.901;9726.29;1
12:11:17.925;9726.12;1
12:11:17.948;9726.05;1
12:11:17.970;9726.27;1
12:11:17.993;9726.39;1
12:11:18.017;9726.39;1
12:11:18.039;9725.74;1
12:11:18.062;9725.97;1
12:11:18.084;9725.76;1
12:11:18.107;9726.03;1
12:11:18.132;9726.14;1
12:11:18.154;9726.14;1
12:11:18.179;9726.77;1
12:11:18.200;9726.16;1
12:11:18.223;9726.81;1
12:11:18.246;9727.81;1
12:11:18.268;9726.75;1
12:11:18.294;9726.9;1
12:11:18.314;9726.9;1
12:11:18.340;9726.8;1
12:11:18.361;9727.97;1
12:11:18.386;9726.41;1
12:11:18.408;9726.1;1
12:11:18.430;9726.33;1
12:11:18.454;9726.33;1
12:11:18.475;9727.02;1
12:11:18.498;9727.77;1
12:11:18.521;9727.21;1
12:11:18.546;9727.32;1
12:11:18.569;9728.03;1
12:11:18.591;9727.92;1
12:11:18.615;9727.92;1
12:11:18.638;9727.88;1
12:11:18.659;9727.54;1
12:11:18.684;9728.04;1
12:11:18.707;9728.28;1
12:11:18.728;9728.11;1
12:11:18.752;9728.54;1
12:11:18.777;9728.54;1
12:11:18.800;9727.36;1
12:11:18.820;9728.3;1
12:11:18.844;9727.84;1
12:11:18.867;9728.07;1
12:11:18.889;9727.26;1
12:11:18.913;9727.26;1
12:11:18.936;9727.91;1
12:11:18.961;9727.95;1
12:11:18.986;9728.73;1
12:11:19.005;9727.64;1
12:11:19.028;9728.02;1
12:11:19.050;9728.02;1
12:11:19.075;9728.07;1
12:11:19.099;9728.61;1
12:11:19.122;9727.9;1
12:11:19.143;9728.6;1
12:11:19.165;9728.48;1
12:11:19.188;9728.48;1
12:11:19.212;9728.55;1
12:11:19.235;9728.65;1
12:11:19.258;9728.56;1
12:11:19.286;9728.62;1
12:11:19.304;9728.24;1
12:11:19.328;9728.24;1
12:11:19.349;9728.63;1
12:11:19.373;9728.48;1
12:11:19.395;9728.7;1
12:11:19.418;9729.2;1
12:11:19.443;9730.23;1
12:11:19.467;9728.55;1
12:11:19.487;9728.56;1
12:11:19.511;9728.56;1
12:11:19.534;9729.06;1
12:11:19.557;9729.47;1
12:11:19.581;9729.08;1
12:11:19.603;9728.47;1
12:11:19.626;9728.81;1
12:11:19.650;9728.81;1
12:11:19.673;9728.39;1
12:11:19.696;9728.31;1
12:11:19.720;9728.63;1
12:11:19.742;9728.53;1
12:11:19.764;9728.53;1
12:11:19.788;9728.99;1
12:11:19.809;9729.27;1
12:11:19.834;9728.57;1
12:11:19.855;9728.38;1
12:11:19.882;9729.23;1
12:11:19.902;9729.04;1
12:11:19.925;9729.04;1
12:11:19.947;9729.46;1
12:11:19.971;9729.12;1
12:11:19.995;9729.41;1
12:11:20.017;9729.26;1
12:11:20.040;9729.49;1
12:11:20.063;9729.2;1
12:11:20.086;9729.2;1
12:11:20.109;9730.17;1
12:11:20.133;9729.92;1
12:11:20.156;9729.41;1
12:11:20.178;9729.48;1
12:11:20.202;9729.48;1
12:11:20.226;9730;1
12:11:20.247;9730.16;1
12:11:20.270;9730.15;1
12:11:20.294;9730.01;1
12:11:20.315;9729.67;1
12:11:20.339;9730.09;1
12:11:20.363;9730.09;1
12:11:20.388;9729.9;1
12:11:20.407;9729.68;1
12:11:20.430;9729.82;1
12:11:20.455;9730.02;1
12:11:20.479;9730.67;1
12:11:20.502;9730.45;1
12:11:20.523;9729.95;1
12:11:20.545;9729.95;1
12:11:20.568;9730.06;1
12:11:20.592;9730.06;1
12:11:20.614;9730.3;1
12:11:20.638;9730.64;1
12:11:20.661;9730.64;1
12:11:20.686;9730.56;1
12:11:20.707;9730.65;1
12:11:20.730;9731.03;1
12:11:20.752;9731.24;1
12:11:20.776;9730.78;1
12:11:20.798;9730.87;1
12:11:20.821;9731.3;1
12:11:20.844;9731.52;1
12:11:20.867;9730.8;1
12:11:20.890;9730.74;1
12:11:20.915;9731.8;1
12:11:20.938;9731.8;1
12:11:20.960;9731.45;1
12:11:20.986;9730.86;1
12:11:21.007;9730.9;1
12:11:21.029;9730.9;1
12:11:21.052;9730.69;1
12:11:21.075;9731.11;1
12:11:21.099;9730.81;1
12:11:21.122;9731.47;1
12:11:21.145;9731.87;1
12:11:21.167;9731.24;1
12:11:21.190;9731.3;1
12:11:21.212;9731.3;1
12:11:21.237;9731.3;1
12:11:21.259;9731.22;1
12:11:21.282;9731.13;1
12:11:21.305;9731.22;1
12:11:21.327;9731.15;1
12:11:21.351;9731.18;1
12:11:21.374;9731.18;1
12:11:21.396;9731.13;1
12:11:21.419;9731.48;1
12:11:21.444;9730.94;1
12:11:21.467;9731.41;1
12:11:21.490;9731.41;1
12:11:21.512;9732;1
12:11:21.534;9731.92;1
12:11:21.560;9731.85;1
12:11:21.583;9731.58;1
12:11:21.603;9731.24;1
12:11:21.626;9731.39;1
12:11:21.651;9732.34;1
12:11:21.675;9732.34;1
12:11:21.698;9731.91;1
12:11:21.720;9731.57;1
12:11:21.745;9733.87;1
12:11:21.767;9733.27;1
12:11:21.788;9732.39;1
12:11:21.813;9732.39;1
12:11:21.834;9731.99;1
12:11:21.859;9732.49;1
12:11:21.884;9732.95;1
12:11:21.903;9732.95;1
12:11:21.929;9732.04;1
12:11:21.949;9732.04;1
12:11:21.974;9731.84;1
12:11:21.998;9732.14;1
12:11:22.018;9731.54;1
12:11:22.044;9732.34;1
12:11:22.065;9732.19;1
12:11:22.087;9732.3;1
12:11:22.112;9732.91;1
12:11:22.135;9732.91;1
12:11:22.157;9732.45;1
12:11:22.182;9731.77;1
12:11:22.205;9732.39;1
12:11:22.225;9732.31;1
12:11:22.248;9732.31;1
12:11:22.273;9731.81;1
12:11:22.294;9733.09;1
12:11:22.317;9732.83;1
12:11:22.341;9732.63;1
12:11:22.363;9732.57;1
12:11:22.387;9732.57;1
12:11:22.409;9732.93;1
12:11:22.432;9732.69;1
12:11:22.455;9732.91;1
12:11:22.478;9732.75;1
12:11:22.501;9732.75;1
12:11:22.524;9732.16;1
12:11:22.547;9732.82;1
12:11:22.571;9732.48;1
12:11:22.593;9732.41;1
12:11:22.616;9732.41;1
12:11:22.639;9732.78;1
12:11:22.661;9732.36;1
12:11:22.684;9732.94;1
12:11:22.709;9733.09;1
12:11:22.730;9732.67;1
12:11:22.754;9732.47;1
12:11:22.779;9732.47;1
12:11:22.802;9732.38;1
12:11:22.822;9733.08;1
12:11:22.846;9732.77;1
12:11:22.868;9732.57;1
12:11:22.891;9732.38;1
12:11:22.914;9732.38;1
12:11:22.937;9733.12;1
12:11:22.962;9732.39;1
12:11:22.985;9732.49;1
12:11:23.007;9732.55;1
12:11:23.030;9732.86;1
12:11:23.052;9732.78;1
12:11:23.077;9732.78;1
12:11:23.098;9733.23;1
12:11:23.122;9733.3;1
12:11:23.145;9733.35;1
12:11:23.169;9733.52;1
12:11:23.190;9733.38;1
12:11:23.215;9733.38;1
12:11:23.237;9732.5;1
12:11:23.259;9733.45;1
12:11:23.284;9733.57;1
12:11:23.307;9732.8;1
12:11:23.328;9732.55;1
12:11:23.352;9733.46;1
12:11:23.374;9733.46;1
12:11:23.400;9733.64;1
12:11:23.423;9733.41;1
12:11:23.447;9733.23;1
12:11:23.467;9733.03;1
12:11:23.489;9733.77;1
12:11:23.513;9733.77;1
12:11:23.535;9734.12;1
12:11:23.559;9733.37;1
12:11:23.584;9733.7;1
12:11:23.605;9733.64;1
12:11:23.629;9733.64;1
12:11:23.651;9733.29;1
12:11:23.674;9733.18;1
12:11:23.699;9733.38;1
12:11:23.719;9733.13;1
12:11:23.743;9732.95;1
12:11:23.765;9732.97;1
12:11:23.789;9733.3;1
12:11:23.813;9733.09;1
12:11:23.837;9733.09;1
12:11:23.860;9732.71;1
12:11:23.885;9733.51;1
12:11:23.906;9733.91;1
12:11:23.926;9733.38;1
12:11:23.950;9733.38;1
12:11:23.973;9733.16;1
12:11:23.995;9733.55;1
12:11:24.019;9733.5;1
12:11:24.041;9733.72;1
12:11:24.067;9733.89;1
12:11:24.087;9733.81;1
12:11:24.110;9733.9;1
12:11:24.133;9733.9;1
12:11:24.159;9734.17;1
12:11:24.182;9733.84;1
12:11:24.203;9733.75;1
12:11:24.227;9733.36;1
12:11:24.249;9733.36;1
12:11:24.271;9732.64;1
12:11:24.294;9733.5;1
12:11:24.319;9733.62;1
12:11:24.342;9733.22;1
12:11:24.364;9733.22;1
12:11:24.388;9733.22;1
12:11:24.409;9733.02;1
12:11:24.433;9733.8;1
12:11:24.455;9733.2;1
12:11:24.481;9733.18;1
12:11:24.501;9732.47;1
12:11:24.525;9732.47;1
12:11:24.547;9733.54;1
12:11:24.570;9733.52;1
12:11:24.594;9732.85;1
12:11:24.616;9732.85;1
12:11:24.642;9733.09;1
12:11:24.662;9733.09;1
12:11:24.690;9733.37;1
12:11:24.709;9733.08;1
12:11:24.731;9733.81;1
12:11:24.756;9733.78;1
12:11:24.778;9732.97;1
12:11:24.800;9733.4;1
12:11:24.824;9733.89;1
12:11:24.846;9733.89;1
12:11:24.869;9733.58;1
12:11:24.892;9733.58;1
12:11:24.915;9734.57;1
12:11:24.938;9734.57;1
12:11:24.962;9734.57;1
12:11:24.986;9733.68;1
12:11:25.009;9733.41;1
12:11:25.031;9734.06;1
12:11:25.054;9733.77;1
12:11:25.076;9733.54;1
12:11:25.100;9733.54;1
12:11:25.122;9733.54;1
12:11:25.145;9734.08;1
12:11:25.168;9733.34;1
12:11:25.191;9733.34;1
12:11:25.214;9734.19;1
12:11:25.237;9734.19;1
12:11:25.260;9733.36;1
12:11:25.284;9733.72;1
12:11:25.306;9733.1;1
12:11:25.329;9733.64;1
12:11:25.352;9733.8;1
12:11:25.375;9733.82;1
12:11:25.399;9733.82;1
12:11:25.421;9734;1
12:11:25.444;9733.74;1
12:11:25.467;9733.25;1
12:11:25.490;9733.42;1
12:11:25.513;9732.54;1
12:11:25.538;9733.69;1
12:11:25.560;9733.69;1
12:11:25.586;9733.39;1
12:11:25.608;9733.38;1
12:11:25.629;9733.12;1
12:11:25.653;9732.41;1
12:11:25.676;9732.41;1
12:11:25.700;9732.84;1
12:11:25.723;9732.75;1
12:11:25.745;9733.37;1
12:11:25.769;9732.8;1
12:11:25.789;9733.04;1
12:11:25.813;9733.04;1
12:11:25.837;9733.31;1
12:11:25.860;9733.32;1
12:11:25.883;9733.14;1
12:11:25.907;9733.33;1
12:11:25.928;9732.92;1
12:11:25.950;9732.92;1
12:11:25.975;9733.54;1
12:11:25.997;9733.95;1
12:11:26.019;9733.46;1
12:11:26.042;9733.28;1
12:11:26.065;9733.53;1
12:11:26.089;9733.53;1
12:11:26.111;9733.25;1
12:11:26.134;9732.97;1
12:11:26.157;9733.14;1
12:11:26.182;9733.31;1
12:11:26.205;9733.19;1
12:11:26.226;9733.19;1
12:11:26.250;9732.75;1
12:11:26.273;9733.13;1
12:11:26.295;9732.82;1
12:11:26.318;9733.08;1
12:11:26.341;9733.08;1
12:11:26.364;9733.23;1
12:11:26.387;9733.23;1
12:11:26.410;9733.74;1
12:11:26.433;9734.11;1
12:11:26.456;9734.22;1
12:11:26.482;9734.22;1
12:11:26.505;9733.73;1
12:11:26.528;9733.73;1
12:11:26.549;9733.83;1
12:11:26.572;9733.55;1
12:11:26.596;9733.27;1
12:11:26.618;9732.52;1
12:11:26.642;9733.43;1
12:11:26.665;9733.43;1
12:11:26.690;9733.35;1
12:11:26.709;9733.5;1
12:11:26.734;9733;1
12:11:26.755;9732.66;1
12:11:26.781;9732.97;1
12:11:26.804;9732.92;1
12:11:26.827;9733;1
12:11:26.849;9732.58;1
12:11:26.870;9732.58;1
12:11:26.894;9733.15;1
12:11:26.916;9732.94;1
12:11:26.939;9732.82;1
12:11:26.962;9732.82;1
12:11:26.986;9732.78;1
12:11:27.008;9732.65;1
12:11:27.031;9732.68;1
12:11:27.054;9732.3;1
12:11:27.077;9732.3;1
12:11:27.100;9732.6;1
12:11:27.123;9732.64;1
12:11:27.146;9732.67;1
12:11:27.169;9732.52;1
12:11:27.192;9732.69;1
12:11:27.215;9732.7;1
12:11:27.240;9732;1
12:11:27.263;9732;1
12:11:27.284;9732.23;1
12:11:27.310;9732.32;1
12:11:27.330;9732.04;1
12:11:27.354;9732.57;1
12:11:27.376;9732.57;1
12:11:27.399;9732.46;1
12:11:27.423;9732.04;1
12:11:27.447;9732.04;1
12:11:27.468;9732.52;1
12:11:27.493;9732.71;1
12:11:27.516;9732.71;1
12:11:27.538;9732.07;1
12:11:27.560;9732.05;1
12:11:27.587;9732.41;1
12:11:27.608;9732.59;1
12:11:27.629;9732.29;1
12:11:27.654;9732.29;1
12:11:27.677;9731.64;1
12:11:27.700;9732.11;1
12:11:27.724;9732.27;1
12:11:27.745;9732.21;1
12:11:27.767;9732.47;1
12:11:27.790;9731.89;1
12:11:27.814;9731.89;1
12:11:27.838;9732.74;1
12:11:27.859;9732.64;1
12:11:27.888;9732.44;1
12:11:27.906;9732.35;1
12:11:27.928;9732.95;1
12:11:27.951;9732.95;1
12:11:27.974;9732.95;1
12:11:28.000;9732.29;1
12:11:28.022;9732.02;1
12:11:28.045;9732.27;1
12:11:28.066;9732.28;1
12:11:28.089;9732.82;1
12:11:28.113;9732.82;1
12:11:28.137;9732.74;1
12:11:28.160;9732.01;1
12:11:28.187;9731.66;1
12:11:28.205;9732.19;1
12:11:28.228;9732.06;1
12:11:28.251;9732.06;1
12:11:28.274;9732;1
12:11:28.297;9732.11;1
12:11:28.320;9732.67;1
12:11:28.343;9732.14;1
12:11:28.366;9732.02;1
12:11:28.390;9731.77;1
12:11:28.412;9731.79;1
12:11:28.435;9731.92;1
12:11:28.458;9731.62;1
12:11:28.483;9731.62;1
12:11:28.504;9731.62;1
12:11:28.528;9731.99;1
12:11:28.551;9732.07;1
12:11:28.573;9731.63;1
12:11:28.597;9731.63;1
12:11:28.619;9732.05;1
12:11:28.642;9731.74;1
12:11:28.665;9732.27;1
12:11:28.688;9731.9;1
12:11:28.713;9731.85;1
12:11:28.735;9731.74;1
12:11:28.757;9731.74;1
12:11:28.785;9731.62;1
12:11:28.803;9731.69;1
12:11:28.826;9731.84;1
12:11:28.849;9732.21;1
12:11:28.874;9731.81;1
12:11:28.897;9731.81;1
12:11:28.920;9732.42;1
12:11:28.942;9731.71;1
12:11:28.964;9731.92;1
12:11:28.988;9732.83;1
12:11:29.011;9732.34;1
12:11:29.035;9732.34;1
12:11:29.056;9731.99;1
12:11:29.083;9731.95;1
12:11:29.103;9732.11;1
12:11:29.128;9733.13;1
12:11:29.149;9732.8;1
12:11:29.171;9732.8;1
